주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
151-1-000007,동서식품동편주차장,공영,노상,대구광역시 동구 동부로 22길 46,대구광역시 동구 신천동 323-3,28,1,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,1000,10,500,150,5000,60000,현금,,대구시설공단,1577-6446,35.872691,128.6265878630,2019-09-10,B553738,대구시설공단,
151-1-000008,동원빌딩앞주차장,공영,노상,대구광역시 동구 동부로 22길 27,대구광역시 동구 신천동 325-7,25,1,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,1000,10,500,150,5000,60000,현금,,대구시설공단,1577-6446,35.8741386,128.6270981,2019-09-10,B553738,대구시설공단,
151-1-000010,보성주택동서편주차장,공영,노상,대구광역시 동구 큰고개로 23,대구광역시 동구 신암동 622,55,2,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,600,10,300,110,3000,60000,현금,,대구시설공단,1577-6446,35.8862253,128.6241342,2019-09-10,B553738,대구시설공단,
151-1-000011,신암3동사무소동편주차장,공영,노상,대구광역시 동구 아양로8길 22-1,대구광역시 동구 신암동 170-6,61,2,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,600,10,300,210,6000,80000,현금,,대구시설공단,1577-6446,35.8799901,128.6190639,2019-09-10,B553738,대구시설공단,
151-1-000012,신천희망로주차장,공영,노상,대구광역시 동구 장등로 33,대구광역시 동구 신천동 152-1,61,1,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,유료,30,1000,10,500,150,5000,70000,현금,,대구시설공단,1577-6446,35.8704209,128.6232384,2019-09-10,B553738,대구시설공단,
151-2-000001,갓바위주차장,공영,노외,대구광역시 동구 갓바위로 227,대구광역시 동구 진인동 123-74,356,기타,미시행,평일+토요일+공휴일,07:00,22:00,07:00,22:00,07:00,22:00,유료,30,1000,60,1000,60,1000,,현금,,대구시설공단,053-982-4857,35.9708814,128.7261682,2019-09-10,B553738,대구시설공단,
151-1-000013,신천초교북편주차장,공영,노상,대구광역시 동구 송라로10길 21,대구광역시 동구 신천동 316-4,32,1,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,1000,10,500,210,10000,100000,현금,,대구시설공단,1577-6446,35.872376,128.6212483,2019-09-10,B553738,대구시설공단,
151-1-000015,한전동대구지점앞주차장,공영,노상,대구광역시 동구 화랑로25길 5,대구광역시 동구 효목동 555,41,2,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,300,10,150,210,3000,40000,현금,,대구시설공단,1577-6446,35.8746123,128.6401561,2019-09-10,B553738,대구시설공단,
151-1-000016,동호정형외과앞주차장,공영,노상,대구광역시 동구 금강로 5,대구광역시 동구 신서동 528-2,27,3,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,400,10,200,210,4000,40000,현금,,대구시설공단,1577-6446,35.8673563,128.7245028,2019-09-10,B553738,대구시설공단,
151-1-000017,영남일보앞주차장,공영,노상,대구광역시 동구 동대구로 445,대구광역시 동구 신천동 110-7,20,1,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,1000,10,500,150,5000,80000,현금,,대구시설공단,1577-6446,35.8699325,128.6252865,2019-09-10,B553738,대구시설공단,
152-1-000005,만평R남편주차장,공영,노상,대구광역시 서구 서대구로 376,대구광역시 서구 비산동 1249-6,60,2,미시행,평일+토요일+공휴일,08:00,19:00,08:00,19:00,08:00,19:00,유료,30,300,10,150,210,3000,40000,현금,,대구시설공단,1577-6446,35.8889988,128.5624260,2019-09-10,B553738,대구시설공단,
153-2-000001,앞산공원주차장,공영,노외,대구광역시 남구 앞산순환로 574-45,대구광역시 남구 봉덕동 산173,70,기타,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,유료,60,1000,60,1000,120,2000,,현금,,대구시설공단,,35.8307255,128.5890008,2019-09-10,B553738,대구시설공단,
153-1-000002,남대구등기소앞주차장,공영,노상,대구광역시 남구 두류공원로 11,대구광역시 남구 대명동 810-2,51,2,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,600,10,300,210,6000,80000,현금,,대구시설공단,1577-6446,35.8395941,128.5753205,2019-09-10,B553738,대구시설공단,
154-2-000001,신천둔치주차장,공영,노외,대구광역시 북구 칠성시장로 54,대구광역시 북구 칠성동2가 656-1,437,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,500,10,250,210,5000,50000,"현금,카드",,대구시설공단,053-421-7114,35.8789232416,128.6029893494,2019-09-10,B553738,대구시설공단,
154-1-000002,3공단로1주차장,공영,노상,대구광역시 북구 노원로 137,대구광역시 북구 노원동3가 252-3,31,2,미시행,평일,07:00,16:00,00:00,00:00,00:00,00:00,유료,30,600,10,300,210,3000,60000,현금,,대구시설공단,1577-6446,35.8976528,128.5756284,2019-09-10,B553738,대구시설공단,
154-1-000003,3공단로2주차장,공영,노상,대구광역시 북구 3공단로 23,대구광역시 북구 노원동3가 517-3,26,2,미시행,평일,08:00,18:00,00:00,00:00,00:00,00:00,유료,30,600,10,300,210,3000,60000,현금,,대구시설공단,1577-6446,35.8933243,128.5556122,2019-09-10,B553738,대구시설공단,
154-1-000004,경대북문건너편주차장,공영,노상,대구광역시 북구 대학로 95,대구광역시 북구 산격동 1330-1,38,2,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,유료,30,600,10,300,210,6000,80000,현금,,대구시설공단,1577-6446,35.893611,128.6101861,2019-09-10,B553738,대구시설공단,
154-1-000006,대구시체육회앞주차장,공영,노상,대구광역시 북구 고성로 182,대구광역시 북구 고성동2가 57-2,50,1,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,유료,30,1000,10,500,210,10000,100000,현금,,대구시설공단,1577-6446,35.8802592,128.5857137,2019-09-10,B553738,대구시설공단,
154-1-000007,북구청앞1주차장,공영,노상,대구광역시 북구 원대로 110,대구광역시 북구 침산동 447-2,20,1,미시행,평일,08:00,18:00,00:00,00:00,00:00,00:00,유료,30,500,10,250,210,5000,100000,현금,,대구시설공단,1577-6446,35.8869001,128.5838542,2019-09-10,B553738,대구시설공단,
154-1-000008,북구청앞2주차장,공영,노상,대구광역시 북구 원대로 101,대구광역시 북구 노원동1가 339,14,1,미시행,평일,08:00,18:00,00:00,00:00,00:00,00:00,유료,30,500,10,250,210,5000,100000,현금,,대구시설공단,1577-6446,35.8864769,128.5819206,2019-09-10,B553738,대구시설공단,
154-1-000022,칠성시장광로주차장,공영,노상,대구광역시 북구 칠성시장로 28,대구광역시 북구 칠성동1가 276-165,72,1,미시행,평일+토요일,07:00,18:00,07:00,18:00,00:00,00:00,유료,30,500,10,250,,,50000,"현금,카드",,대구시설공단,1577-6446,35.8768422,128.6044687,2019-09-10,B553738,대구시설공단,
154-1-000023,한국농촌공사앞주차장,공영,노상,대구광역시 북구 구암로 158,대구광역시 북구 구암동 651,40,3,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,400,10,200,210,4000,40000,현금,,대구시설공단,1577-6446,35.9313747,128.5576349,2019-09-10,B553738,대구시설공단,
154-2-000024,팔달신시장주차장,공영,노외,대구광역시 북구 노원로 32,대구광역시 북구 노원동3가 883-3,164,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,300,10,150,210,3000,,카드,,대구시설공단,053-353-8969,35.8915511,128.5664937,2019-09-10,B553738,대구시설공단,
154-2-000025,칠성공영주차장,공영,노외,대구광역시 북구 칠성남로 196,대구광역시 북구 칠성동1가 184-10,163,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,500,10,250,210,5000,50000,"현금,카드",,대구시설공단,053-421-9405,35.8761528,128.6017569,2019-09-10,B553738,대구시설공단,
154-2-000026,서변1주차장,공영,노외,대구광역시 북구 호국로 43길 20,대구광역시 북구 서변동 1777,84,3,미시행,평일,10:00,19:00,00:00,00:00,00:00,00:00,유료,30,400,10,200,210,4000,40000,현금,,대구시설공단,,35.9213327,128.5971048,2019-09-10,B553738,대구시설공단,
154-1-000011,신천교고가도로밑주차장,공영,노상,대구광역시 북구 칠성시장로 28,대구광역시 북구 칠성동1가 276-165,49,1,미시행,평일+토요일,07:00,18:00,07:00,18:00,00:00,00:00,유료,30,500,10,250,210,5000,50000,"현금,카드",,대구시설공단,1577-6446,35.8768422,128.6044687,2019-09-10,B553738,대구시설공단,
154-1-000012,칠성시장고가도로밑주차장,공영,노상,대구광역시 북구 칠성시장로 101,대구광역시 북구 칠성동2가 400-26,78,1,미시행,평일+토요일,07:00,18:00,07:00,18:00,00:00,00:00,유료,30,500,10,250,210,5000,,현금,,대구시설공단,1577-6446,35.8826007,128.6007070,2019-09-10,B553738,대구시설공단,
154-2-000027,서변2주차장,공영,노외,대구광역시 북구 호국로 43길 17,대구광역시 북구 서변동 1791,92,3,미시행,평일,10:00,19:00,00:00,00:00,00:00,00:00,유료,30,400,10,200,210,4000,40000,현금,,대구시설공단,,35.9209007,128.5971581,2019-09-10,B553738,대구시설공단,
156-2-000002,용산2공영주차장,공영,노외,대구광역시 달서구 용산서로 10,대구광역시 달서구 용산동 931-5,83,2,미시행,평일+토요일,09:00,20:00,09:00,20:00,00:00,00:00,유료,30,300,10,150,210,3000,40000,현금,,대구시설공단,,35.8577921,128.5295733,2019-09-10,B553738,대구시설공단,
156-2-000003,본리1공영주차장,공영,노외,대구광역시 달서구 대명천로 281,대구광역시 달서구 본리동 1204-1,56,2,미시행,평일+토요일,10:00,21:00,10:00,21:00,00:00,00:00,유료,30,300,10,150,210,3000,40000,카드,,대구시설공단,,35.8415800,128.5295663,2019-09-10,B553738,대구시설공단,
156-2-000004,본리2공영주차장,공영,노외,대구광역시 달서구 대명천로 281,대구광역시 달서구 본리동 1204-1,59,2,미시행,평일+토요일,10:00,21:00,10:00,21:00,00:00,00:00,유료,30,300,10,150,210,3000,40000,카드,,대구시설공단,,35.8415800,128.5295663,2019-09-10,B553738,대구시설공단,
156-2-000005,호림1공영주차장,공영,노외,대구광역시 달서구 달서대로85길 19,대구광역시 달서구 호림동 13-6,215,3,미시행,평일+토요일+공휴일,10:00,21:00,10:00,21:00,10:00,21:00,유료,30,200,10,100,210,2000,20000,현금,,대구시설공단,,35.8371079,128.4895474,2019-09-10,B553738,대구시설공단,
156-2-000006,호림2공영주차장,공영,노외,대구광역시 달서구 성서공단로11길 38-13,대구광역시 달서구 호림동 11-12,341,3,미시행,평일+토요일+공휴일,10:00,21:00,10:00,21:00,10:00,21:00,유료,30,200,10,100,210,2000,20000,현금,,대구시설공단,,35.8386190,128.489603,2019-09-10,B553738,대구시설공단,
156-2-000007,호산공영주차장,공영,노외,대구광역시 달서구 성서공단로11길 90-15,대구광역시 달서구 호산동 715-8,207,3,미시행,평일+토요일+공휴일,10:00,19:00,10:00,19:00,10:00,19:00,유료,30,200,10,100,210,2000,20000,현금,,대구시설공단,,35.8433585,128.4897994,2019-09-10,B553738,대구시설공단,
156-2-000008,진천환승주차장,공영,노외,대구광역시 달서구 진천로7길 27,대구광역시 달서구 진천동 491-7,184,3,미시행,평일,08:00,17:00,00:00,00:00,00:00,00:00,유료,30,200,10,100,210,2000,20000,카드,,대구시설공단,,35.8111956,128.5239701,2019-09-10,B553738,대구시설공단,
156-2-000009,용산환승주차장,공영,노외,대구광역시 달서구 한들로 13,대구광역시 달서구 장기동 811-6,204,2,미시행,평일+토요일+공휴일,07:00,18:00,07:00,18:00,07:00,18:00,유료,30,300,10,150,210,3000,40000,카드,,대구시설공단,,35.8481177,128.5290805,2019-09-10,B553738,대구시설공단,
156-2-000010,장기공영주차장,공영,노외,대구광역시 달서구 장기로57동길 6,대구광역시 달서구 장기동 821-12,24,2,미시행,평일,11:00,20:00,00:00,00:00,00:00,00:00,유료,30,300,10,150,210,3000,40000,카드,,대구시설공단,,35.8430873,128.5297080,2019-09-10,B553738,대구시설공단,
156-2-000011,상인1공영주차장,공영,노외,대구광역시 달서구 상인서로 20,대구광역시 달서구 상인동 1552-6,87,2,미시행,평일+토요일,09:00,20:00,09:00,20:00,00:00,00:00,유료,30,300,10,150,210,3000,40000,카드,,대구시설공단,,35.812764,128.5462468,2019-09-10,B553738,대구시설공단,
154-2-000029,신기공원공영주차장,공영,노외,대구광역시 북구 유통단지로8길 19,대구광역시 북구 산격동 1662,58,3,미시행,평일+토요일+공휴일,08:00,18:00,08:00,18:00,08:00,18:00,유료,30,200,10,100,210,4000,40000,카드,,대구시설공단,053-382-6446,35.9042476,128.6080304,2019-09-10,B553738,대구시설공단,
154-2-000030,COSTCO서편주차장,공영,노외,대구광역시 북구 유통단지로 24길 42,대구광역시 북구 산격동 1740,106,3,미시행,평일+토요일+공휴일,08:00,18:00,08:00,18:00,08:00,18:00,유료,30,200,10,100,210,4000,40000,카드,,대구시설공단,053-382-6446,35.905999,128.6171313,2019-09-10,B553738,대구시설공단,
154-2-000031,한국패션센터주차장,공영,노외,대구광역시 북구 유통단지로14길 17,대구광역시 북구 산격동 1670,56,3,미시행,평일+토요일+공휴일,08:00,18:00,08:00,18:00,08:00,18:00,유료,30,200,10,100,210,4000,40000,카드,,대구시설공단,053-382-6446,35.9061485,128.6117408,2019-09-10,B553738,대구시설공단,
154-2-000032,대현2동주차장,공영,노외,대구광역시 북구 대현남로10길 12,대구광역시 북구 대현동 393-2,48,1,미시행,평일+토요일,10:00,20:00,10:00,20:00,00:00,00:00,유료,30,500,10,250,210,5000,50000,현금,,대구시설공단,,35.8820402,128.6087412,2019-09-10,B553738,대구시설공단,
154-2-000033,우편집중국공영주차장,공영,노외,,대구광역시 북구 산격동 1576,29,3,미시행,평일+토요일,08:00,18:00,08:00,18:00,08:00,18:00,유료,30,200,10,100,210,4000,40000,카드,,대구시설공단,053-382-6446,,,2019-09-10,B553738,대구시설공단,
155-2-000001,어린이회관주차장,공영,노외,대구광역시 수성구 동대구로 194,대구광역시 수성구 황금동 661,195,기타,미시행,평일+토요일+공휴일,07:00,19:00,07:00,19:00,07:00,19:00,유료,60,1000,60,1000,120,2000,,현금,,대구시설공단,,35.8477031,128.6253323,2019-09-10,B553738,대구시설공단,
155-1-000002,중동시장앞주차장,공영,노상,대구광역시 수성구 청수로 29,대구광역시 수성구 중동 418-1,36,2,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,300,10,150,210,3000,40000,현금,,대구시설공단,1577-6446,35.8411758,128.6114873,2019-09-10,B553738,대구시설공단,
155-1-000003,대구은행범어동지점주차장,공영,노상,대구광역시 수성구 상록로 4,대구광역시 수성구 범어동 557-10,113,1,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,1000,10,500,210,10000,100000,현금,,대구시설공단,1577-6446,35.8597457,128.6242787,2019-09-10,B553738,대구시설공단,
155-2-000004,지산근린공원주차장,공영,노외,대구광역시 수성구 용학로 267,대구광역시 수성구 지산동 1274,132,기타,미시행,평일+토요일+공휴일,08:00,23:00,08:00,23:00,08:00,23:00,유료,60,1000,60,1000,120,2000,20000,현금,,대구시설공단,053-782-7913,35.8209345237,128.637614068,2019-09-10,B553738,대구시설공단,
155-2-000005,범물근린공원주차장,공영,노외,대구광역시 수성구 지범로 232,대구광역시 수성구 범물동 1328-2,128,기타,미시행,평일+공휴일,08:00,19:00,00:00,00:00,08:00,23:00,유료,60,1000,60,1000,120,2000,20000,현금,,대구시설공단,,35.818481,128.643325,2019-09-10,B553738,대구시설공단,
155-2-000006,시지근린공원주차장,공영,노외,대구광역시 수성구 달구벌대로637길 5,대구광역시 수성구 매호동 1330-2,143,기타,미시행,평일+토요일+공휴일,06:00,00:00,06:00,00:00,06:00,00:00,유료,60,1000,60,1000,120,2000,20000,현금,,대구시설공단,053-792-6444,35.84136103,128.706040391,2019-09-10,B553738,대구시설공단,
154-2-000028,올브랜서편주차장,공영,노외,대구광역시 북구 유통단지로8길 33,대구광역시 북구 산격동 1639,102,3,미시행,평일+토요일+공휴일,08:00,18:00,08:00,18:00,08:00,18:00,유료,30,200,10,100,210,4000,40000,현금,,대구시설공단,053-382-6446,35.9040048,128.6086279,2019-09-10,B553738,대구시설공단,
155-2-000007,신매1공영주차장,공영,노외,대구광역시 수성구 신매로19길 40,대구광역시 수성구 신매동 567-35,42,2,미시행,평일+토요일,10:00,21:00,10:00,21:00,00:00,00:00,유료,30,300,10,150,210,3000,40000,현금,,대구시설공단,,35.8394418,128.7075410,2019-09-10,B553738,대구시설공단,
155-2-000008,신매2공영주차장,공영,노외,대구광역시 수성구 신매로19길 62,대구광역시 수성구 신매동 567-39,56,2,미시행,평일+토요일,10:00,21:00,10:00,21:00,00:00,00:00,유료,30,300,10,150,210,3000,40000,현금,,대구시설공단,,35.8396854,128.7062757,2019-09-10,B553738,대구시설공단,
